"Id","SalePrice"
2852,231996.309385032
2853,217055.060033025
2854,128982.878903866
2855,204528.965321938
2856,205918.345146816
2857,195479.651672637
2858,201019.786222342
2859,127771.233648282
2860,119551.409158817
2861,124287.005236726
2862,201304.617761363
2863,127999.807314665
2864,254856.156234463
2865,129942.209930405
2866,182295.184610063
2867,110481.757959223
2868,112799.584689676
2869,118010.469019086
2870,128765.473852682
2871,89326.0717427475
2872,60919.9789437561
2873,109949.035881465
2874,131575.93519904
2875,118349.907396352
2876,161781.537332279
2877,144214.230785371
2878,163338.163571368
2879,127113.267031601
2880,102976.290194038
2881,128895.54276817
2882,143528.83045437
2883,183453.39036559
2884,186126.526408379
2885,167666.353244284
2886,194859.744961062
2887,99538.5378801075
2888,131508.934729215
2889,60633.901794669
2890,83050.4729130905
2891,133889.605361554
2892,46859.1461322347
2893,73352.9154118493
2894,48189.0187069623
2895,231718.811432505
2896,222994.600712086
2897,206724.082944306
2898,194268.732548722
2899,235138.839841477
2900,163279.901494295
2901,182429.176120815
2902,187494.603415436
2903,300615.411835914
2904,334545.368754857
2905,NA
2906,188278.233538535
2907,111973.885152998
2908,133550.578011604
2909,185828.949400588
2910,82678.7629761428
2911,90749.3448685468
2912,140194.343043494
2913,96435.9853095292
2914,88001.1715584373
2915,98274.2727906992
2916,96435.9853095292
2917,164965.169469333
2918,116328.044249822
2919,230023.988030883
